Stipulate,stip·u·late,verb,"In trade negotiations, size matters. Larger economies can stipulate terms that suit them.","Demand or specify (a requirement), typically as part of a bargain or agreement","set down, set out, lay down","<a href=""http://www.economist.com/news/britain/21715652-leaving-european-union-means-country-has-less-not-more-control-over-its"" target=""_blank"">""Britain’s excruciating embrace of Donald Trump shows how little independence it has gained from Brexit"" published in <i>The Economist</i></a>",— Jul 8th 2017 —,[sound:stipulate.mp3]
Abasement,a·base·ment,noun,"But of course, Europe needs more than humility or self-abasement if it is to absorb the migrants who are now sailing or trudging towards its heart.",The action or fact of abasing or being abased; humiliation or degradation,"belittlement, disgrace","<a href=""http://www.economist.com/blogs/erasmus/2015/12/europe-charlemagne-and-pope"" target=""_blank"">""A non-European pope is hailed as the greatest European"" published in <i>The Economist</i></a>",— Jul 7th 2017 —,[sound:abasement.mp3]
Gouge,gouge,verb,"They do not want monopolists to gouge consumers and stifle innovation, yet they often struggle to determine the extent to which such things are happening.",Overcharge; swindle,,"<a href=""http://www.economist.com/news/finance-and-economics/21625824-jean-tirole-has-won-nobel-prize-economics-his-work-competition-its"" target=""_blank"">""It’s complicated"" published in <i>The Economist</i></a>",— Jul 6th 2017 —,[sound:gouge.mp3]
Grouse,grouse,verb,"Some economists grouse about such rules, which can interfere with the smooth functioning of competitive labour markets...",Complain pettily; grumble,"moan, groan, protest","<a href=""http://www.economist.com/news/finance-and-economics/21709533-gig-economy-work-sits-outside-normal-employment-categories-apps-and-downsides"" target=""_blank"">""Apps and downsides"" published in <i>The Economist</i></a>",— Jul 5th 2017 —,[sound:grouse.mp3]
Fallow,fall·ow,adjective,"Their fickle attention might waver for a few fallow years of rebuilding, but Angel Stadium will still be standing...",Inactive,"dormant, quiet, slack","<a href=""http://www.economist.com/blogs/gametheory/2016/12/free-trout"" target=""_blank"">""Why baseball’s best player should be sent packing"" published in <i>The Economist</i></a>",— Jul 4th 2017 —,[sound:fallow.mp3]
Agog,a·gog,adjective,"We are now agog to know when, on the basis of its forecasts, the Bank will push up interest rates...",Very eager or curious to hear or see something,"excited, impatient, in suspense","<a href=""http://www.economist.com/blogs/buttonwood/2015/11/economic-forecasting-and-public-spending"" target=""_blank"">""The perils of planning on the basis of economic forecasts"" published in <i>The Economist</i></a>",— Jul 3rd 2017 —,[sound:agog.mp3]
Cloture,clo·ture,noun,'If you do not have the support of 60 Senators to invoke cloture and end a filibuster... you cannot pass such a deeming resolution in the Senate.',(in a legislative assembly) a procedure for ending a debate and taking a vote,,"<a href=""http://www.economist.com/blogs/freeexchange/2012/02/parliamentary-procedure"" target=""_blank"">""Why the Senate hasn't passed a budget"" published in <i>The Economist</i></a>",— Jul 2nd 2017 —,[sound:cloture.mp3]
Stigma,stig·ma,noun,"A stigma against adults having fun, strong in the aftermath of the second world war, has faded.","A mark of disgrace associated with a particular circumstance, quality, or person","shame, disgrace, dishonour","<a href=""http://www.economist.com/news/business/21717424-they-have-become-pioneers-how-adapt-rapidly-ageing-society-toymakers-bounce-back"" target=""_blank"">""Toymakers bounce back in the land of adult nappies"" published in <i>The Economist</i></a>",— Jul 1st 2017 —,[sound:stigma.mp3]
Cosset,cos·set,verb,"With a big haul, Scotland’s politicians could perhaps afford to cosset oil firms. Without one, the young nation might have to milk them harder than ever.",Care for and protect in an overindulgent way,"indulge, pander to","<a href=""http://www.economist.com/news/britain/21597890-scottish-nationalists-are-right-charge-britain-has-mismanaged-north-sea-oil-unionists"" target=""_blank"">""Running on fumes"" published in <i>The Economist</i></a>",— Jun 30th 2017 —,[sound:cosset.mp3]
Doff,doff,verb,"To don shoes, to doff them, or even to throw them at somebody?",Remove (an item of clothing),"take off, shed, discard","<a href=""http://www.economist.com/blogs/erasmus/2013/04/faith-and-footwear"" target=""_blank"">""Putting their best feet forward"" published in <i>The Economist</i></a>",— Jun 29th 2017 —,[sound:doff.mp3]
Apostle,a·pos·tle,noun,"On the website of this apostle of anti-Americanism, there is an article rejoicing in the fact that the United States need no longer be treated as an enemy...",A vigorous and pioneering advocate or supporter of a particular cause,"proponent, promoter, propagandist","<a href=""http://www.economist.com/blogs/erasmus/2016/11/america-russia-and-new-right"" target=""_blank"">""Russian anti-liberals love Donald Trump but it may not be entirely mutual"" published in <i>The Economist</i></a>",— Jun 28th 2017 —,[sound:apostle.mp3]
Conscript,con·script,verb,"Most Jewish Israelis are conscripted into the military; about 100,000 new recruits, fresh out of secondary school, are drafted each year...",Enlist (someone) compulsorily,"draft, recruit, call up","<a href=""http://www.economist.com/news/finance-and-economics/21699920-military-insecurity-can-boost-economy-up-point-tales-silicon-wadi"" target=""_blank"">""Tales from Silicon wadi"" published in <i>The Economist</i></a>",— Jun 27th 2017 —,[sound:conscript.mp3]
Euphony,eu·pho·ny,noun,'Good news—clarity's a-coming!' extol choristers from the Hot Air Ensemble in jouncing Harlemesque euphony...,The quality of being pleasing to the ear,"melodiousness, musicality","<a href=""http://www.economist.com/blogs/johnson/2011/09/euro-english"" target=""_blank"">""Blasting the bombast"" published in <i>The Economist</i></a>",— Jun 26th 2017 —,[sound:euphony.mp3]
Dilate,di·late,verb,"By being able to increase heartbeat, while dilating blood vessels, theobromine can help reduce high blood pressure.","Make or become wider, larger, or more open","enlarge, expand","<a href=""http://www.economist.com/news/science-and-technology/21642387-valentine-chocolates-can-be-good-heart-more-ways-one-confectionery-gods"" target=""_blank"">""Confection of the gods"" published in <i>The Economist</i></a>",— Jun 25th 2017 —,[sound:dilate.mp3]
Penchant,pen·chant,noun,Mr Gorsuch also shares Mr Scalia’s literary talents: he is an elegant writer with a penchant for playful erudition.,A strong or habitual liking for something or tendency to do something,"fondness, inclination, preference","<a href=""http://www.economist.com/blogs/democracyinamerica/2017/02/next-justice"" target=""_blank"">""Donald Trump taps Neil Gorsuch for the Supreme Court"" published in <i>The Economist</i></a>",— Jun 24th 2017 —,[sound:penchant.mp3]
Coterie,co·ter·ie,noun,"He rules through a tight coterie of loyal aides, many of whom worked with him in his previous job as governor of the state of Mexico...",A small group of people with shared interests or tastes,"clique, circle, inner circle","<a href=""http://www.economist.com/news/americas/21706345-why-did-enrique-pe-nieto-invite-donald-trump-visit-mexico-unspeakable-and"" target=""_blank"">""The unspeakable and the inexplicable"" published in <i>The Economist</i></a>",— Jun 23rd 2017 —,[sound:coterie.mp3]
Armada,ar·ma·da,noun,"This month he also unveiled plans to send an armada of tiny spaceships, powered by laser beams and equipped with all sorts of sensors...",A fleet of warships,"flotilla, squadron, navy","<a href=""http://www.economist.com/news/business-and-finance/21697791-billionaires-are-funding-lots-grandiose-plans-welcome-their-ambition"" target=""_blank"">""Crazy diamonds"" published in <i>The Economist</i></a>",— Jun 22nd 2017 —,[sound:armada.mp3]
Exemplar,ex·em·plar,noun,"At times 'Utopia' seems less an exemplar of idealism, and more of a satire on it.",A person or thing serving as a typical example or excellent model,"epitome, perfect example","<a href=""http://www.economist.com/blogs/prospero/2016/12/stranger-things"" target=""_blank"">""500 years on, are we living in Thomas More’s Utopia?"" published in <i>The Economist</i></a>",— Jun 21st 2017 —,[sound:exemplar.mp3]
Dilettante,dil·et·tante,noun,"This is not the work of a dilettante, but a strong follow-up to her acclaimed short stories that came out in 2007.",A person who cultivates an area of interest without real commitment or knowledge,"dabbler, potterer, tinkerer","<a href=""http://www.economist.com/news/books-and-arts/21641131-pitch-perfect-debut-novel-american-director-and-screenwriter-magical-realism"" target=""_blank"">""Magical realism"" published in <i>The Economist</i></a>",— Jun 20th 2017 —,[sound:dilettante.mp3]
Endow,en·dow,verb,"Good and inspiring teachers, meanwhile, such as... J.K. Rowling’s Minerva McGonagall, are portrayed as endowed with supernatural gifts...","Provide with a quality, ability, or asset","equip, bless, give","<a href=""http://www.economist.com/news/briefing/21700385-great-teaching-has-long-been-seen-innate-skill-reformers-are-showing-best"" target=""_blank"">""Teaching the teachers"" published in <i>The Economist</i></a>",— Jun 19th 2017 —,[sound:endow.mp3]
Coffer,cof·fers,noun,This scheme drains public coffers and is horribly corrupt.,The funds or financial reserves of a group or institution,"resources, money, finances","<a href=""http://www.economist.com/news/middle-east-and-africa/21703393-egypt-has-squandered-billions-dollars-aid-more-way-it"" target=""_blank"">""State of denial"" published in <i>The Economist</i></a>",— Jun 18th 2017 —,[sound:coffer.mp3]
Dawdler,dawd·ler,noun,The company is a bit of a digital dawdler. Most of its smartphone apps are repurposed versions of its old books.,One who wastes time or idles,"idler, loiterer","<a href=""http://www.economist.com/news/business/21569067-technology-starting-change-language-learning-linguists-online"" target=""_blank"">""Linguists online"" published in <i>The Economist</i></a>",— Jun 17th 2017 —,[sound:dawdler.mp3]
Artless,art·less,adjective,He is loveably artless and embarrassingly awkward in his unstoppably cheerful attempts to win over the frosty members of the band...,Without guile or deception,"candid, direct, forthright","<a href=""http://www.economist.com/blogs/prospero/2014/05/talking-to-Frank"" target=""_blank"">""Talking to Frank"" published in <i>The Economist</i></a>",— Jun 16th 2017 —,[sound:artless.mp3]
Nadir,na·dir,noun,"Between its pre-crisis peak in late 2007 and its nadir at the end of 2009, the economy contracted by 11.2%",The lowest point in the fortunes of a person or organization,"the all-time low, zero","<a href=""http://www.economist.com/news/finance-and-economics/21678830-ireland-shows-there-economic-life-after-death-celtic-phoenix"" target=""_blank"">""Celtic phoenix"" published in <i>The Economist</i></a>",— Jun 15th 2017 —,[sound:nadir.mp3]
Dote,dote,verb,"Falling birth-rates allowed parents to dote on fewer children, who were increasingly likely to go to school.",Be extremely and uncritically fond of,"adore, love dearly, be devoted to","<a href=""http://www.economist.com/news/books-and-arts/21699427-loves-labour"" target=""_blank"">""Love’s labour"" published in <i>The Economist</i></a>",— Jun 14th 2017 —,[sound:dote.mp3]
